budget,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,return,Action,Adventure,Animation,Aniplex,BROSTA TV,Carousel Productions,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,GoHands,History,Horror,Mardock Scramble Production Committee,Music,Mystery,Odyssey Media,Pulser Productions,Rogue State,Romance,Science Fiction,Sentai Filmworks,TV Movie,Telescene Film Group Productions,The Cartel,Thriller,Vision View Entertainment,War,Western,genres_1,cast_names,directing_names
0.0,278247,en,4.398708,2015-04-03,0.0,120.0,Walt Before Mickey,6.4,63.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,332880,fr,0.083143,2015-04-02,0.0,83.0,Les oiseaux de passage,0.0,0.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Family,Sin Datos,Sin Datos
0.0,333888,it,1.008409,2015-04-02,0.0,0.0,Tempo instabile con probabili schiarite,3.6,9.0,2015,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
12000000.0,335462,zh,2.162781,2015-04-02,80000000.0,90.0,Wolf Warrior,5.8,29.0,2015,6.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Adventure, Action, WarAdventure, Action, WarAdventure, Action, War",Sin Datos,Sin Datos
5000000.0,332270,ru,5.603565,2015-04-02,0.0,110.0,Battle for Sevastopol,7.3,91.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Drama, Romance, WarDrama, Romance, WarDrama, Romance, War",Sin Datos,Sin Datos
0.0,327237,nl,0.590087,2015-04-02,0.0,111.0,"Blood, Sweat and Tears",6.8,11.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,333884,it,1.71044,2015-04-02,0.0,0.0,La scelta,4.7,16.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,246127,en,5.723103,2015-04-02,8034.0,118.0,Every Thing Will Be Fine,5.3,79.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,328032,de,0.960229,2015-04-02,0.0,90.0,Mara and the Firebringer,5.5,13.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fantasy,Sin Datos,Sin Datos
0.0,330916,en,1.709289,2015-04-01,0.0,81.0,King Jack,6.9,34.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
190000000.0,168259,en,27.275687,2015-04-01,1506249360.0,137.0,Furious 7,7.3,4253.0,2015,7.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action,Sin Datos,Sin Datos
1600000.0,358353,en,1.100177,2015-04-01,0.0,85.0,Bound & Babysitting,6.0,5.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Family, TV MovieFamily, TV Movie",Sin Datos,Sin Datos
0.0,338227,ru,1.393948,2015-04-01,0.0,90.0,Women vs. Men,4.5,10.0,2015,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,333696,de,4.885995,2015-04-01,0.0,105.0,Naked Among Wolves,7.6,30.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama, History, WarDrama, History, WarDrama, History, War",Sin Datos,Sin Datos
20000000.0,182560,en,9.188583,2015-03-31,208588.0,113.0,Dark Places,5.7,488.0,2015,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, Mystery, ThrillerDrama, Mystery, ThrillerDrama, Mystery, Thriller",Sin Datos,Sin Datos
0.0,326058,en,0.287974,2015-03-31,0.0,90.0,Housekeeping,7.0,1.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Thriller,Sin Datos,Sin Datos
0.0,303867,en,5.223297,2015-03-31,0.0,17.0,World of Tomorrow,8.0,100.0,2015,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Animation, Comedy, Science FictionAnimation, Comedy, Science FictionAnimation, Comedy, Science Fiction",Sin Datos,Sin Datos
0.0,288977,en,1.313421,2015-03-31,0.0,180.0,The Dovekeepers,4.3,5.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,291851,en,2.899439,2015-03-30,0.0,96.0,Field of Lost Shoes,5.8,14.0,2015,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama, History, War, ActionDrama, History, War, ActionDrama, History, War, ActionDrama, History, War, Action",Sin Datos,Sin Datos
0.0,333103,en,2.531139,2015-03-30,0.0,85.0,Comedy Central Roast of Justin Bieber,7.0,52.0,2015,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,310568,lt,1.351097,2015-03-29,0.0,88.0,The Summer of Sangaile,6.1,24.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Drama, RomanceDrama, Romance",Sin Datos,Sin Datos
0.0,315367,sv,0.649984,2015-03-28,0.0,84.0,Beck 30 - Sjukhusmorden,4.7,3.0,2015,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, Crime, MysteryThriller, Crime, MysteryThriller, Crime, Mystery",Sin Datos,Sin Datos
0.0,261860,en,5.979181,2015-03-27,0.0,90.0,Dior and I,7.3,50.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,332936,en,5.415548,2015-03-27,0.0,100.0,Any Day,5.1,10.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Thriller, Drama, RomanceThriller, Drama, RomanceThriller, Drama, Romance",Sin Datos,Sin Datos
0.0,312797,en,3.293362,2015-03-27,0.0,95.0,The Barber,5.9,41.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Thriller,Sin Datos,Sin Datos
0.0,293771,en,9.559969,2015-03-27,0.0,118.0,Dead Rising: Watchtower,5.0,143.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Horror, Science FictionHorror, Science Fiction",Sin Datos,Sin Datos
0.0,325205,fi,0.021594,2015-03-27,0.0,83.0,Other Girls,0.0,0.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,332827,ml,0.535343,2015-03-27,0.0,147.0,Ennum Eppozhum,5.3,5.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, FamilyDrama, Family",Sin Datos,Sin Datos
0.0,272418,en,0.883092,2015-03-27,0.0,111.0,Man from Reno,6.1,15.0,2015,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Mystery, Drama, Crime, ThrillerMystery, Drama, Crime, ThrillerMystery, Drama, Crime, ThrillerMystery, Drama, Crime, Thriller",Sin Datos,Sin Datos
1700000.0,361980,fi,1.147538,2015-03-27,0.0,85.0,We Are the Pirates of the Roads,0.0,0.0,2015,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure, FamilyAdventure, Family",Sin Datos,Sin Datos
0.0,318033,en,0.097257,2015-03-27,0.0,104.0,Dreamcatcher,5.5,2.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,325113,en,3.766743,2015-03-27,0.0,91.0,A Girl Like Her,7.2,82.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,268725,en,2.219537,2015-03-27,0.0,85.0,Nightlight,4.8,30.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, HorrorThriller, Horror",Sin Datos,Sin Datos
0.0,290815,mr,0.725267,2015-03-26,0.0,116.0,Court,6.6,10.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,346873,en,0.204891,2015-03-26,0.0,101.0,Marching to Zion,4.5,4.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
7500000.0,305638,da,7.169599,2015-03-26,0.0,96.0,The Shamer's Daughter,5.5,50.0,2015,0.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Family, Fantasy, Adventure, ActionFamily, Fantasy, Adventure, ActionFamily, Fantasy, Adventure, ActionFamily, Fantasy, Adventure, Action",Sin Datos,Sin Datos
0.0,354100,en,0.127016,2015-03-26,0.0,80.0,Becoming Bulletproof,9.3,3.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Western, DocumentaryWestern, Documentary",Sin Datos,Sin Datos
0.0,332759,de,0.119505,2015-03-26,0.0,0.0,Einstein,7.5,2.0,2015,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Action, TV MovieAction, TV Movie",Sin Datos,Sin Datos
40000000.0,257091,en,8.178015,2015-03-26,111811453.0,100.0,Get Hard,5.9,961.0,2015,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,332709,it,2.114265,2015-03-26,0.0,90.0,I Killed Napoleon,5.2,28.0,2015,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,332512,ru,1.041195,2015-03-26,3300000.0,90.0,Ghost,6.0,12.0,2015,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Family, ComedyFamily, Comedy",Sin Datos,Sin Datos
0.0,331251,ko,1.786845,2015-03-25,0.0,115.0,Twenty,6.9,33.0,2015,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, DramaComedy, Drama",Sin Datos,Sin Datos
0.0,299715,fr,7.994028,2015-03-25,0.0,86.0,All About Them,5.9,46.0,2015,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy, RomanceComedy, Romance",Sin Datos,Sin Datos
0.0,329407,en,0.202117,2015-03-24,0.0,78.0,Kansas: Miracles Out Of Nowhere,8.0,3.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary, MusicDocumentary, Music",Sin Datos,Sin Datos
0.0,276624,ja,5.440884,2015-03-23,0.0,126.0,I Am a Hero,6.7,58.0,2015,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action, Science Fiction, Fantasy, HorrorAction, Science Fiction, Fantasy, HorrorAction, Science Fiction, Fantasy, HorrorAction, Science Fiction, Fantasy, Horror",Sin Datos,Sin Datos
0.0,332280,en,0.649879,2015-03-23,0.0,0.0,Shark Killer,5.8,10.0,2015,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action,Sin Datos,Sin Datos
51237.0,331985,en,1.714401,2015-03-23,0.0,14.0,Sundays,6.2,7.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Science Fiction,Sin Datos,Sin Datos
0.0,319075,en,6.516131,2015-03-23,0.0,132.0,Cobain: Montage of Heck,7.5,284.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Music, DocumentaryMusic, Documentary",Sin Datos,Sin Datos
0.0,334057,en,0.261593,2015-03-22,0.0,120.0,Louis Theroux: By Reason of Insanity,7.3,3.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,349176,ja,1.980745,2015-03-21,0.0,110.0,Assassination Classroom,6.0,22.0,2015,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Science FictionAction, Adventure, Comedy, Science FictionAction, Adventure, Comedy, Science FictionAction, Adventure, Comedy, Science Fiction",Sin Datos,Sin Datos
0.0,400121,en,0.455308,2015-03-21,0.0,90.0,The Antwerp Dolls,5.5,4.0,2015,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Crime, ThrillerAction, Crime, ThrillerAction, Crime, Thriller",Sin Datos,Sin Datos
0.0,156981,en,1.023086,2015-03-21,0.0,84.0,Old 37,4.3,10.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horror,Sin Datos,Sin Datos
0.0,325892,hi,0.576446,2015-03-20,0.0,141.0,Hunterrr,5.4,5.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
0.0,331501,en,6.201362,2015-03-20,0.0,102.0,Residue,4.9,26.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"Science Fiction, Mystery, Horror, ThrillerScience Fiction, Mystery, Horror, ThrillerScience Fiction, Mystery, Horror, ThrillerScience Fiction, Mystery, Horror, Thriller",Sin Datos,Sin Datos
0.0,312793,en,1.76195,2015-03-20,0.0,90.0,The Walking Deceased,4.2,35.0,2015,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Science Fiction, ComedyScience Fiction, Comedy",Sin Datos,Sin Datos
0.0,323016,fi,0.145548,2015-03-20,0.0,84.0,Armi Alive!,4.7,3.0,2015,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary, DramaDocumentary, Drama",Sin Datos,Sin Datos
0.0,256057,es,2.159836,2015-03-20,0.0,106.0,Güeros,7.7,36.0,2015,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, ComedyDrama, Comedy",Sin Datos,Sin Datos
0.0,309425,en,3.722756,2015-03-20,0.0,115.0,Do You Believe?,6.7,49.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, DramaFantasy, Drama",Sin Datos,Sin Datos
0.0,329206,zh,1.15327,2015-03-20,0.0,112.0,Lost and Love,5.8,6.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,300690,en,0.606691,2015-03-20,0.0,89.0,Lily & Kat,4.4,6.0,2015,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, ComedyDrama, Comedy",Sin Datos,Sin Datos
0.0,320736,is,1.633149,2015-03-20,0.0,90.0,Virgin Mountain,7.0,35.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,332788,tr,0.656589,2015-03-20,0.0,108.0,Husband Factor,6.4,7.0,2015,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, ComedyRomance, Comedy",Sin Datos,Sin Datos
0.0,331485,en,0.020034,2015-03-20,0.0,83.0,Streit's: Matzo and the American Dream,0.0,0.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"History, Documentary, FamilyHistory, Documentary, FamilyHistory, Documentary, Family",Sin Datos,Sin Datos
0.0,228973,en,8.101355,2015-03-20,0.0,92.0,Backcountry,5.8,159.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, Horror, ThrillerDrama, Horror, ThrillerDrama, Horror, Thriller",Sin Datos,Sin Datos
0.0,332980,cn,1.320364,2015-03-19,0.0,112.0,Little Big Master,7.6,10.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
10000000.0,256924,en,16.903373,2015-03-19,10835752.0,107.0,Danny Collins,6.6,187.0,2015,1.08,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, MusicComedy, Drama, MusicComedy, Drama, Music",Sin Datos,Sin Datos
0.0,335819,ru,1.078148,2015-03-19,358590.0,92.0,B/W,5.2,6.0,2015,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Science Fiction, Comedy, CrimeScience Fiction, Comedy, CrimeScience Fiction, Comedy, Crime",Sin Datos,Sin Datos
0.0,330171,it,2.774803,2015-03-19,0.0,104.0,Latin Lover,5.7,17.0,2015,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, ComedyDrama, Comedy",Sin Datos,Sin Datos
0.0,319998,it,2.187639,2015-03-19,0.0,87.0,Sworn Virgin,4.9,14.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
110000000.0,262500,en,27.887186,2015-03-18,295238201.0,119.0,Insurgent,6.2,3921.0,2015,2.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Adventure, Science Fiction, ThrillerAdventure, Science Fiction, ThrillerAdventure, Science Fiction, Thriller",Sin Datos,Sin Datos
0.0,322125,fr,7.500331,2015-03-18,0.0,103.0,A Perfect Man,7.0,141.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, ThrillerDrama, Thriller",Sin Datos,Sin Datos
0.0,324264,en,0.708313,2015-03-18,0.0,0.0,Danny Says,6.7,6.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,324251,en,0.162792,2015-03-18,0.0,72.0,A Space Program,0.0,0.0,2015,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Documentary, AdventureDrama, Documentary, AdventureDrama, Documentary, Adventure",Sin Datos,Sin Datos
135000000.0,228161,en,13.422713,2015-03-18,368871007.0,94.0,Home,6.8,1539.0,2015,2.73,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Fantasy, Comedy, Animation, Science Fiction, FamilyFantasy, Comedy, Animation, Science Fiction, FamilyFantasy, Comedy, Animation, Science Fiction, FamilyFantasy, Comedy, Animation, Science Fiction, FamilyFantasy, Comedy, Animation, Science Fiction, Family",Sin Datos,Sin Datos
0.0,324317,en,0.420739,2015-03-17,0.0,91.0,The Ecstasy of Wilko Johnson,7.3,3.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Music, DocumentaryMusic, Documentary",Sin Datos,Sin Datos
0.0,308447,en,2.590491,2015-03-17,0.0,52.0,The Flintstones & WWE: Stone Age Smackdown,5.8,15.0,2015,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, Comedy, FamilyAnimation, Comedy, FamilyAnimation, Comedy, Family",Sin Datos,Sin Datos
0.0,323660,en,10.277117,2015-03-17,0.0,90.0,Avengers Grimm,4.0,40.0,2015,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, FantasyAction, Fantasy",Sin Datos,Sin Datos
0.0,279690,en,6.78295,2015-03-17,0.0,99.0,He Never Died,6.3,144.0,2015,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, Horror, Comedy, DramaThriller, Horror, Comedy, DramaThriller, Horror, Comedy, DramaThriller, Horror, Comedy, Drama",Sin Datos,Sin Datos
0.0,323370,en,4.822018,2015-03-16,0.0,86.0,The Diabolical,4.3,75.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Horror, Science Fiction, ThrillerHorror, Science Fiction, ThrillerHorror, Science Fiction, Thriller",Sin Datos,Sin Datos
0.0,323665,en,2.769526,2015-03-16,0.0,89.0,Ava's Possessions,6.1,41.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"Mystery, Thriller, Horror, Science FictionMystery, Thriller, Horror, Science FictionMystery, Thriller, Horror, Science FictionMystery, Thriller, Horror, Science Fiction",Sin Datos,Sin Datos
0.0,324150,en,1.304515,2015-03-16,0.0,114.0,Uncle John,5.9,16.0,2015,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Mystery, Drama, Crime, ThrillerMystery, Drama, Crime, ThrillerMystery, Drama, Crime, ThrillerMystery, Drama, Crime, Thriller",Sin Datos,Sin Datos
0.0,323366,en,2.202593,2015-03-16,0.0,76.0,Pod,3.9,44.0,2015,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, Horror, MysteryThriller, Horror, MysteryThriller, Horror, Mystery",Sin Datos,Sin Datos
0.0,323679,en,1.608143,2015-03-16,0.0,85.0,Manson Family Vacation,5.6,19.0,2015,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery, Comedy, DramaMystery, Comedy, DramaMystery, Comedy, Drama",Sin Datos,Sin Datos
0.0,324307,en,0.979311,2015-03-16,0.0,73.0,Sneakerheadz,6.0,11.0,2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,329712,fr,4.778045,2015-03-16,106498.0,93.0,The Measure of a Man,6.2,107.0,2015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,324281,en,0.162188,2015-03-16,0.0,76.0,"Knock Knock, It's Tig Notaro",6.7,3.0,2015,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, DocumentaryComedy, Documentary",Sin Datos,Sin Datos
0.0,324291,en,1.660851,2015-03-15,0.0,91.0,Night Owls,6.7,25.0,2015,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, ComedyDrama, Comedy",Sin Datos,Sin Datos
0.0,324174,en,0.503064,2015-03-15,0.0,97.0,The Automatic Hate,6.4,5.0,2015,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, ComedyDrama, Comedy",Sin Datos,Sin Datos
