budget,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,return,Action,Adventure,Animation,Aniplex,BROSTA TV,Carousel Productions,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,GoHands,History,Horror,Mardock Scramble Production Committee,Music,Mystery,Odyssey Media,Pulser Productions,Rogue State,Romance,Science Fiction,Sentai Filmworks,TV Movie,Telescene Film Group Productions,The Cartel,Thriller,Vision View Entertainment,War,Western,genres_1,cast_names,directing_names
0.0,382399,en,6.625607,2016-04-08,53447.0,96.0,High Strung,7.1,256.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Drama, Music, RomanceDrama, Music, RomanceDrama, Music, Romance",Sin Datos,Sin Datos
40000.0,362227,en,1.80538,2016-04-08,0.0,97.0,Night of Something Strange,6.1,19.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, HorrorComedy, Horror",Sin Datos,Sin Datos
1490000.0,332872,es,6.768165,2016-04-08,0.0,96.0,Julieta,7.0,246.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Drama, RomanceDrama, Romance",Sin Datos,Sin Datos
0.0,356189,en,0.550609,2016-04-08,0.0,94.0,My Name Is Emily,6.7,3.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,353326,en,8.445423,2016-04-08,11472454.0,108.0,The Man Who Knew Infinity,7.2,314.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,391899,en,0.178533,2016-04-08,0.0,80.0,Hannibal Buress: Hannibal Takes Edinburgh,6.5,4.0,2016,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
29000000.0,323676,en,7.533146,2016-04-07,78636257.0,91.0,The Boss,5.5,441.0,2016,2.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,375572,it,4.929165,2016-04-07,0.0,119.0,Italian Race,7.7,187.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,301804,en,9.449103,2016-04-07,3295624.0,97.0,Before I Wake,6.2,416.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, Fantasy, Horror, ThrillerDrama, Fantasy, Horror, ThrillerDrama, Fantasy, Horror, ThrillerDrama, Fantasy, Horror, Thriller",Sin Datos,Sin Datos
175000000.0,278927,en,17.432758,2016-04-07,966550600.0,106.0,The Jungle Book,6.7,2977.0,2016,5.52,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Family, Adventure, Drama, FantasyFamily, Adventure, Drama, FantasyFamily, Adventure, Drama, FantasyFamily, Adventure, Drama, Fantasy",Sin Datos,Sin Datos
0.0,380762,cn,1.945179,2016-04-07,0.0,96.0,Trivisa,7.0,16.0,2016,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, Crime, ThrillerDrama, Crime, ThrillerDrama, Crime, Thriller",Sin Datos,Sin Datos
10000000.0,303991,en,6.925667,2016-04-06,1978592.0,101.0,Demolition,6.6,661.0,2016,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, DramaComedy, Drama",Sin Datos,Sin Datos
0.0,422874,en,1.732871,2016-04-06,0.0,86.0,Money,5.6,20.0,2016,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Crime, ThrillerCrime, Thriller",Sin Datos,Sin Datos
115000000.0,290595,en,17.260203,2016-04-06,164602163.0,114.0,The Huntsman: Winter's War,6.0,1575.0,2016,1.43,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, DramaAction, Adventure, DramaAction, Adventure, Drama",Sin Datos,Sin Datos
0.0,358926,en,0.694834,2016-04-06,0.0,105.0,Couple in a Hole,5.8,8.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, DramaThriller, Drama",Sin Datos,Sin Datos
3200000.0,337154,en,5.510288,2016-04-05,4267218.0,100.0,The Meddler,6.0,89.0,2016,1.33,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, DramaComedy, Drama",Sin Datos,Sin Datos
0.0,345874,en,1.922711,2016-04-05,0.0,94.0,Stealing Cars,6.4,15.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,386830,en,1.45629,2016-04-05,0.0,95.0,Temps,5.3,23.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, ComedyRomance, Comedy",Sin Datos,Sin Datos
0.0,388862,en,3.612867,2016-04-05,0.0,90.0,Countdown,5.0,18.0,2016,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, Action, Crime, MysteryThriller, Action, Crime, MysteryThriller, Action, Crime, MysteryThriller, Action, Crime, Mystery",Sin Datos,Sin Datos
0.0,391566,en,0.054999,2016-04-04,0.0,70.0,Cheerleader,0.0,0.0,2016,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
0.0,338679,en,0.115946,2016-04-04,0.0,115.0,Beep: A Documentary History of Game Sound,4.5,2.0,2016,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,347097,en,1.009579,2016-04-03,0.0,90.0,Observance,5.4,12.0,2016,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, Horror, MysteryThriller, Horror, MysteryThriller, Horror, Mystery",Sin Datos,Sin Datos
0.0,394223,en,3.88813,2016-04-03,0.0,84.0,Sniper: Special Ops,5.0,25.0,2016,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Action, WarAction, War",Sin Datos,Sin Datos
1600000.0,376263,en,0.105145,2016-04-02,0.0,125.0,How to Let Go of the World and Love All the Things Climate Can't Change,4.0,2.0,2016,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,400190,en,0.230124,2016-04-02,0.0,88.0,Secret Summer,4.8,3.0,2016,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"TV Movie, Romance, FamilyTV Movie, Romance, FamilyTV Movie, Romance, Family",Sin Datos,Sin Datos
0.0,387398,en,0.545225,2016-04-02,0.0,84.0,All Yours,4.6,5.0,2016,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"TV Movie, Romance, Drama, ComedyTV Movie, Romance, Drama, ComedyTV Movie, Romance, Drama, ComedyTV Movie, Romance, Drama, Comedy",Sin Datos,Sin Datos
0.0,377587,en,3.569379,2016-04-01,0.0,90.0,Meet the Blacks,4.5,64.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, HorrorComedy, Horror",Sin Datos,Sin Datos
0.0,257258,en,1.933369,2016-04-01,0.0,97.0,Sold,7.2,12.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,346388,en,1.116962,2016-04-01,0.0,87.0,Black Mountain Poets,6.6,7.0,2016,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, ComedyDrama, Comedy",Sin Datos,Sin Datos
0.0,371462,en,0.274712,2016-04-01,0.0,99.0,Mammal,10.0,1.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
500000.0,410537,en,2.429089,2016-04-01,0.0,84.0,The Amityville Terror,4.4,11.0,2016,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horror,Sin Datos,Sin Datos
0.0,384450,en,1.989203,2016-04-01,0.0,89.0,Dead 7,4.2,23.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Comedy, Horror, WesternComedy, Horror, WesternComedy, Horror, Western",Sin Datos,Sin Datos
0.0,390437,hi,0.947524,2016-04-01,0.0,126.0,Ki and Ka,6.7,16.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy, RomanceComedy, Romance",Sin Datos,Sin Datos
5000000.0,347126,en,5.957998,2016-04-01,23507567.0,121.0,God's Not Dead 2,5.6,73.0,2016,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,315669,cn,1.941475,2016-04-01,0.0,99.0,My Beloved Bodyguard,5.9,17.0,2016,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, DramaAction, Drama",Sin Datos,Sin Datos
0.0,419371,en,0.368931,2016-04-01,0.0,83.0,Abbey Grace,5.0,5.0,2016,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horror,Sin Datos,Sin Datos
9500000.0,329718,en,2.002313,2016-04-01,0.0,97.0,Finding Altamira,5.7,37.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, HistoryDrama, History",Sin Datos,Sin Datos
0.0,414910,en,0.072118,2016-04-01,0.0,17.0,Tonight It's You,6.0,1.0,2016,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horror,Sin Datos,Sin Datos
0.0,388403,zh,1.601233,2016-04-01,0.0,97.0,Chongqing Hot Pot,6.2,16.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,370978,es,5.248189,2016-04-01,0.0,102.0,"Kiki, Love to Love",6.4,93.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy, RomanceComedy, Romance",Sin Datos,Sin Datos
0.0,378483,el,2.59425,2016-03-31,0.0,104.0,Suntan,6.1,10.0,2016,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, DramaComedy, Drama",Sin Datos,Sin Datos
0.0,378813,de,0.77748,2016-03-31,0.0,90.0,Aloys,7.7,15.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, FantasyDrama, Fantasy",Sin Datos,Sin Datos
0.0,390669,it,5.266422,2016-03-31,0.0,101.0,One Kiss,7.1,88.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, ComedyRomance, Comedy",Sin Datos,Sin Datos
0.0,391477,cn,1.600472,2016-03-31,0.0,94.0,The Mobfathers,6.0,11.0,2016,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime, DramaCrime, Drama",Sin Datos,Sin Datos
0.0,397552,ru,1.621594,2016-03-31,0.0,85.0,Paranormal Drive,6.4,4.0,2016,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime, HorrorCrime, Horror",Sin Datos,Sin Datos
0.0,388791,uk,0.042226,2016-03-31,0.0,90.0,SelfieParty,0.0,0.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
3000000.0,317930,es,0.968473,2016-03-31,0.0,101.0,Compadres,5.2,17.0,2016,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, ComedyAction, Comedy",Sin Datos,Sin Datos
0.0,371645,en,9.259371,2016-03-31,0.0,101.0,Hunt for the Wilderpeople,7.8,453.0,2016,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Adventure, ComedyDrama, Adventure, ComedyDrama, Adventure, Comedy",Sin Datos,Sin Datos
10000000.0,295699,en,6.737797,2016-03-30,3400278.0,116.0,Everybody Wants Some!!,6.3,419.0,2016,0.34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,296865,es,1.016876,2016-03-30,0.0,74.0,A Monster with a Thousand Heads,5.9,11.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, ThrillerDrama, Thriller",Sin Datos,Sin Datos
0.0,381356,fr,4.262876,2016-03-30,0.0,102.0,Five,7.2,306.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,429524,en,1.451207,2016-03-30,0.0,0.0,Drone Wars,3.0,7.0,2016,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Action, Science Fiction, ThrillerAction, Science Fiction, ThrillerAction, Science Fiction, Thriller",Sin Datos,Sin Datos
0.0,389292,en,0.407232,2016-03-29,0.0,0.0,Apex: The Story of the Hypercar,7.0,7.0,2016,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,325186,en,0.581794,2016-03-29,0.0,96.0,Smothered,3.4,8.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, ComedyHorror, Comedy",Sin Datos,Sin Datos
0.0,379291,en,6.504562,2016-03-29,0.0,78.0,Justice League vs. Teen Titans,6.8,177.0,2016,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, AnimationAction, Animation",Sin Datos,Sin Datos
0.0,389396,en,1.861683,2016-03-28,0.0,120.0,Maigret Sets a Trap,6.9,26.0,2016,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Crime, MysteryDrama, Crime, MysteryDrama, Crime, Mystery",Sin Datos,Sin Datos
0.0,390880,ru,1.00704,2016-03-26,0.0,87.0,Friday,6.0,11.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,382170,ja,1.197393,2016-03-26,0.0,179.0,A Bride for Rip Van Winkle,6.7,11.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,407298,en,0.11167,2016-03-25,0.0,100.0,American Hostage,10.0,1.0,2016,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, Crime, DramaThriller, Crime, DramaThriller, Crime, Drama",Sin Datos,Sin Datos
0.0,330068,en,1.178657,2016-03-25,0.0,87.0,Fastball,7.0,15.0,2016,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
550000.0,388243,en,1.559758,2016-03-25,0.0,82.0,Bleed,4.3,17.0,2016,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Horror, ThrillerHorror, Thriller",Sin Datos,Sin Datos
0.0,359483,de,1.535711,2016-03-25,0.0,0.0,Duell der Brüder - Die Geschichte von Adidas und Puma,7.4,10.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,342165,en,1.714795,2016-03-25,7000.0,108.0,Too Late,7.5,16.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
8000000.0,186759,en,5.826914,2016-03-25,0.0,93.0,Get a Job,5.2,217.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,331583,en,12.664893,2016-03-25,0.0,93.0,The Whole Truth,6.3,202.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, ThrillerDrama, Thriller",Sin Datos,Sin Datos
0.0,392985,fi,0.406886,2016-03-25,0.0,0.0,Gold Digger,7.3,3.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy, RomanceComedy, Romance",Sin Datos,Sin Datos
3650000.0,383535,en,3.050844,2016-03-25,0.0,95.0,They're Watching,5.5,50.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, Comedy, HorrorThriller, Comedy, HorrorThriller, Comedy, Horror",Sin Datos,Sin Datos
0.0,380061,en,0.163667,2016-03-24,0.0,72.0,Cameron Esposito: Marriage Material,7.0,1.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,410936,cs,0.034123,2016-03-24,0.0,80.0,Murderous Tales,0.0,0.0,2016,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Animation,Sin Datos,Sin Datos
0.0,382143,cs,1.888341,2016-03-24,0.0,106.0,"I, Olga Hepnarova",7.8,10.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, HistoryDrama, History",Sin Datos,Sin Datos
0.0,326256,en,0.805939,2016-03-24,0.0,95.0,Miss India America,3.7,4.0,2016,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Family, Comedy, DramaFamily, Comedy, DramaFamily, Comedy, Drama",Sin Datos,Sin Datos
0.0,381353,fr,2.192453,2016-03-23,0.0,97.0,Rosalie Blum,6.5,48.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
250000000.0,209112,en,31.435879,2016-03-23,873260194.0,151.0,Batman v Superman: Dawn of Justice,5.7,7189.0,2016,3.49,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, FantasyAction, Adventure, FantasyAction, Adventure, Fantasy",Sin Datos,Sin Datos
0.0,375950,fr,4.308868,2016-03-23,0.0,102.0,The Country Doctor,6.0,67.0,2016,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, ComedyDrama, Comedy",Sin Datos,Sin Datos
25868826.0,248705,fr,7.29492,2016-03-23,0.0,110.0,The Visitors: Bastille Day,4.0,167.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,362178,zh,2.630331,2016-03-23,0.0,113.0,Kaili Blues,7.4,14.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery, DramaMystery, Drama",Sin Datos,Sin Datos
0.0,325385,es,2.522699,2016-03-23,0.0,130.0,Endless Poetry,7.7,27.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, DramaFantasy, Drama",Sin Datos,Sin Datos
18000000.0,302688,en,6.344961,2016-03-23,88923251.0,94.0,My Big Fat Greek Wedding 2,5.6,328.0,2016,4.94,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, Comedy, FamilyRomance, Comedy, FamilyRomance, Comedy, Family",Sin Datos,Sin Datos
3500000.0,366924,en,7.714405,2016-03-22,0.0,72.0,Batman: Bad Blood,6.8,186.0,2016,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action, Animation, Science FictionAction, Animation, Science FictionAction, Animation, Science Fiction",Sin Datos,Sin Datos
0.0,388235,en,0.108897,2016-03-22,0.0,78.0,Spring Broke,6.0,2.0,2016,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,461088,fa,0.034119,2016-03-22,0.0,89.0,50 Kilos of Sour Cherry,0.0,0.0,2016,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Family, Drama, ComedyFamily, Drama, ComedyFamily, Drama, Comedy",Sin Datos,Sin Datos
0.0,390837,en,0.724499,2016-03-21,0.0,92.0,Stephen Lynch: Hello Kalamazoo,10.0,1.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Music, ComedyMusic, Comedy",Sin Datos,Sin Datos
0.0,381615,en,1.995138,2016-03-20,0.0,85.0,The Bridge Part 2,5.6,7.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"TV Movie, DramaTV Movie, Drama",Sin Datos,Sin Datos
0.0,387700,en,0.12007,2016-03-20,0.0,0.0,The Passion,6.5,2.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, MusicDrama, Music",Sin Datos,Sin Datos
0.0,316000,en,3.989771,2016-03-20,3460466.0,100.0,Miles Ahead,6.7,74.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, MusicDrama, Music",Sin Datos,Sin Datos
0.0,387893,en,6.263676,2016-03-20,0.0,25.0,Ice Age: The Great Egg-Scapade,5.7,92.0,2016,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Adventure, Animation, Comedy, Family, TV MovieAdventure, Animation, Comedy, Family, TV MovieAdventure, Animation, Comedy, Family, TV MovieAdventure, Animation, Comedy, Family, TV MovieAdventure, Animation, Comedy, Family, TV Movie",Sin Datos,Sin Datos
0.0,388624,en,0.468216,2016-03-20,0.0,50.0,Steve-O: Guilty as Charged,6.2,5.0,2016,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,362478,en,3.041072,2016-03-18,0.0,110.0,The Preppie Connection,7.1,29.0,2016,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, CrimeDrama, Crime",Sin Datos,Sin Datos
0.0,347689,en,3.64791,2016-03-18,0.0,90.0,Pee-wee's Big Holiday,5.8,69.0,2016,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Comedy, FamilyAdventure, Comedy, FamilyAdventure, Comedy, Family",Sin Datos,Sin Datos
0.0,309024,en,1.327809,2016-03-18,0.0,90.0,Take Me to the River,6.2,9.0,2016,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
